"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 47: Gion Antoni Bühler"	"954"										"o"	"00000964.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"955"										"o"	"00000965.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"956"										"o"	"00000966.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"957"										"o"	"00000967.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"958"										"o"	"00000968.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"959"										"o"	"00000969.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"960"										"o"	"00000970.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"961"										"o"	"00000971.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"962"										"o"	"00000972.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"963"										"o"	"00000973.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"964"										"o"	"00000974.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"965"										"o"	"00000975.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"966"										"o"	"00000976.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"967"										"o"	"00000977.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"968"										"o"	"00000978.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"969"										"o"	"00000979.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"970"										"o"	"00000980.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"971"										"o"	"00000981.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"972"										"o"	"00000982.tif"	
"1"	"Chapter 47: Gion Antoni Bühler"	"973"										"o"	"00000983.tif"	
"1"	"Chapter 48: Caspar Decurtins"	"974"										"o"	"00000984.tif"	
"1"	"Chapter 48: Caspar Decurtins"	"975"										"o"	"00000985.tif"	
"1"	"Chapter 48: Caspar Decurtins"	"976"										"o"	"00000986.tif"	
"1"	"Chapter 49: Volksmedizin"	"977"										"o"	"00000987.tif"	
"1"	"Chapter 49: Volksmedizin"	"978"										"o"	"00000988.tif"	
"1"	"Chapter 49: Volksmedizin"	"979"										"o"	"00000989.tif"	
"1"	"Chapter 49: Volksmedizin"	"980"										"o"	"00000990.tif"	
"1"	"Chapter 49: Volksmedizin"	"981"										"o"	"00000991.tif"	
"1"	"Chapter 49: Volksmedizin"	"982"										"o"	"00000992.tif"	
"1"	"Chapter 49: Volksmedizin"	"983"										"o"	"00000993.tif"	
"1"	"Chapter 49: Volksmedizin"	"984"										"o"	"00000994.tif"	
"1"	"Chapter 49: Volksmedizin"	"985"										"o"	"00000995.tif"	
"1"	"Chapter 49: Volksmedizin"	"986"										"o"	"00000996.tif"	
"1"	"Chapter 49: Volksmedizin"	"987"										"o"	"00000997.tif"	
"1"	"Chapter 49: Volksmedizin"	"988"										"o"	"00000998.tif"	
"1"	"Chapter 49: Volksmedizin"	"989"										"o"	"00000999.tif"	
"1"	"Chapter 49: Volksmedizin"	"990"										"o"	"00001000.tif"	
"1"	"Chapter 49: Volksmedizin"	"991"										"o"	"00001001.tif"	
"1"	"Chapter 49: Volksmedizin"	"992"										"o"	"00001002.tif"	
"1"	"Chapter 49: Volksmedizin"	"993"										"o"	"00001003.tif"	
"1"	"Chapter 49: Volksmedizin"	"994"										"o"	"00001004.tif"	
"1"	"Chapter 49: Volksmedizin"	"995"										"o"	"00001005.tif"	
"1"	"Chapter 49: Volksmedizin"	"996"										"o"	"00001006.tif"	
"1"	"Chapter 49: Volksmedizin"	"997"										"o"	"00001007.tif"	
"1"	"Chapter 49: Volksmedizin"	"998"										"o"	"00001008.tif"	
"1"	"Chapter 49: Volksmedizin"	"999"										"o"	"00001009.tif"	
"1"	"Chapter 49: Volksmedizin"	"1000"										"o"	"00001010.tif"	
"1"	"Chapter 49: Volksmedizin"	"1001"										"o"	"00001011.tif"	
"1"	"Chapter 49: Volksmedizin"	"1002"										"o"	"00001012.tif"	
"1"	"Chapter 49: Volksmedizin"	"1003"										"o"	"00001013.tif"	
"1"	"Chapter 49: Volksmedizin"	"1004"										"o"	"00001014.tif"	
"1"	"Chapter 50: Nachträge"	"1005"										"o"	"00001015.tif"	
"1"	"Chapter 50: Nachträge"	"1006"										"o"	"00001016.tif"	
"1"	"Chapter 50: Nachträge"	"1007"										"o"	"00001017.tif"	
"1"	"Chapter 50: Nachträge"	"1008"										"o"	"00001018.tif"	
"1"	"Chapter 50: Nachträge"	"1009"										"o"	"00001019.tif"	
"1"	"Chapter 50: Nachträge"	"1010"										"o"	"00001020.tif"	
"1"	"Chapter 50: Nachträge"	"1011"										"o"	"00001021.tif"	
"1"	"Chapter 50: Nachträge"	"1012"										"o"	"00001022.tif"	
"1"	"Chapter 50: Nachträge"	"1013"										"o"	"00001023.tif"	
"1"	"Chapter 50: Nachträge"	"1014"										"o"	"00001024.tif"	
"1"	"Chapter 50: Nachträge"	"1015"										"o"	"00001025.tif"	
"1"	"Chapter 50: Nachträge"	"1016"										"o"	"00001026.tif"	
"1"	"Chapter 50: Nachträge"	"1017"										"o"	"00001027.tif"	
"1"	"Chapter 50: Nachträge"	"1018"										"o"	"00001028.tif"	
"1"	"Chapter 50: Nachträge"	"1019"										"o"	"00001029.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1020"										"o"	"00001030.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1021"										"o"	"00001031.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1022"										"o"	"00001032.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1023"										"o"	"00001033.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1024"										"o"	"00001034.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1025"										"o"	"00001035.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1026"										"o"	"00001036.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1027"										"o"	"00001037.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1028"										"o"	"00001038.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1029"										"o"	"00001039.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1030"										"o"	"00001040.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1031"										"o"	"00001041.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"1032"										"o"	"00001042.tif"	
()()
